Number,gene_id,gene_symbol,posColors,negColors,K1,K2,DiffK,ttest,gene,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
2400,CES1P1,CES1P1,yellow,green,0.229971944,0.039234538,0.190737406,-2.643589489,CES1P1,525.279049677867,0.526133094367512,0.708859809057814,0.181165752582093,2.90415316840361,0.00368247956553574,0.0527459555901428
2401,CES1P2,CES1P2,yellow,green,0.235343684,0.035702215,0.199641468,-2.649337833,CES1P2,81.2481353870883,0.539315062404322,0.734806239937451,0.182995744520946,2.94714537661061,0.00320722383335068,0.0474710099677277
2402,CES2,CES2,turquoise,blue,0.114128339,0.150404983,-0.036276644,2.506116692,CES2,647.894855458087,-0.222404578676867,-0.235967818722862,0.0963344809288038,-2.30867054592047,0.0209618699811473,0.179017116485187
2411,CFL1,CFL1,yellow,cyan,0.19966998,0.061501761,0.138168219,-3.527308288,CFL1,9413.55115366275,0.188793205983357,0.193632729761661,0.0646187950930628,2.92164540845214,0.00348187701814737,0.0503568274711951
2412,CFL1P2,CFL1P2,yellow,cyan,0.186890681,0.045696852,0.141193829,-2.983160209,CFL1P2,60.7594052913185,0.185496944911436,0.191458753252806,0.0718654068656905,2.5811715678186,0.00984656331924414,0.10773876076749
2416,CFLAR,CFLAR,yellow,brown,0.13536114,0.146728219,-0.011367079,-2.898305138,CFLAR,2178.73237201448,0.165145721170381,0.168978478218543,0.0616283747422415,2.67970268340025,0.00736875776778092,0.0882178204633014
2422,CH17-118O6.3,CH17-118O6.3,grey,magenta,0.104019083,0.023904227,0.080114856,-2.002187624,CH17-118O6.3,4.60055390925422,0.37737963425501,0.493643366138382,0.175505370494333,2.15024550640286,0.0315358003297897,0.23443380171288
2465,CHCHD6,CHCHD6,brown,grey,0.162854047,0.022509397,0.14034465,2.290669863,CHCHD6,24.9808575308282,-0.405803713826622,-0.867787012165373,0.20664948812516,-1.96372958630723,0.0495614596239786,0.304718231267121
2467,CHD1,CHD1,green,tan,0.220850403,0.110214488,0.110635915,-3.428354541,CHD1,1505.95103100582,0.270314367424636,0.279984458926313,0.0755905757944261,3.57603265464963,0.000348848095842881,0.00864041216009892
2468,CHD1L,CHD1L,brown,blue,0.219415855,0.323650625,-0.10423477,2.162981266,CHD1L,400.303463116215,-0.250795210961105,-0.269436857515397,0.105030126887863,-2.38784069287919,0.0169476863492741,0.156460380174462
2475,CHD9,CHD9,pink,black,0.113019614,0.068658648,0.044360966,-2.214545416,CHD9,720.267909781199,0.180251545492277,0.188319606555501,0.0838164916377189,2.15054987354256,0.0315117454418195,0.234414064347163
2486,CHML,CHML,grey60,pink,0.110360853,0.087744075,0.022616777,3.727401275,CHML,161.128023092664,-0.515197736342006,-0.628654643337946,0.159017835525599,-3.23987390872938,0.00119582567104695,0.0223774933816924
2488,CHMP1B,CHMP1B,turquoise,magenta,0.108709367,0.097080755,0.011628613,1.968573579,CHMP1B,798.322381431777,-0.176185140410367,-0.183991383439753,0.0834225677000226,-2.11196017178358,0.034689865583593,0.248287469893096
2490,CHMP2B,CHMP2B,darkolivegreen,brown,0.221335196,0.052826234,0.168508961,-3.509990825,CHMP2B,1121.7028793399,0.213199089857773,0.219154563644822,0.0673040701617923,3.16769980396823,0.00153650087619484,0.0265923035460941
2495,CHMP5,CHMP5,green,yellow,0.348177536,0.096841579,0.251335957,-6.295906285,CHMP5,1105.6447169289,0.718659247913926,0.759842184142499,0.0937489863590983,7.66578152814534,1.77745524247099e-14,2.70575394757172e-12
2500,CHP1,CHP1,lightgreen,black,0.351691595,0.099929355,0.251762241,3.476062372,CHP1,4315.27228893607,-0.350032846919953,-0.370437062707463,0.094413096654357,-3.70746071597896,0.000209347878872974,0.00567561745251103
2506,CHST12,CHST12,brown,turquoise,0.238436362,0.043106195,0.195330166,-3.917619732,CHST12,398.085027905622,0.327246852151098,0.343400010365994,0.0876667671999169,3.73284954610952,0.000189325692942228,0.00524354226601615
2512,CHSY1,CHSY1,turquoise,grey,0.089569943,0.016178453,0.07339149,-3.539117287,CHSY1,192.97145539761,0.389235079283729,0.43310318713387,0.124912934042801,3.11605105000862,0.00183290538821868,0.0304583600568132
2528,CINP,CINP,turquoise,grey,0.360475767,0.019252516,0.341223251,-2.837350848,CINP,474.553617807942,0.247126076822863,0.258253084247158,0.0840513975213307,2.94017808282303,0.00328023658632195,0.0481488946502875
2530,CIR1,CIR1,green,grey,0.160902747,0.034195302,0.126707446,-3.637896544,CIR1,698.840352087847,0.275921452609197,0.288054958911443,0.0831536045320398,3.31821397475178,0.000905950544017798,0.0182019254291823
2536,CISH,CISH,black,grey,0.156791066,0.030582437,0.126208629,-4.000260755,CISH,225.614415402533,0.700822654117941,0.886870617849368,0.168644647686144,4.15561752912673,3.24410127315539e-05,0.0011890286828059
2548,CKMT2-AS1,CKMT2-AS1,brown,yellow,0.145924999,0.029201542,0.116723457,2.239094901,CKMT2-AS1,185.776857547277,-0.193491388034023,-0.200795357562033,0.0775035748963768,-2.49654791140567,0.0125408726157549,0.128143017345207
2552,CLASP1,CLASP1,grey,turquoise,0.107708764,0.143821886,-0.036113122,2.244709352,CLASP1,302.403424270011,-0.25787513392374,-0.277731849922759,0.106617584261751,-2.41869233587815,0.0155764084642056,0.147389291524958
2555,CLCC1,CLCC1,darkred,turquoise,0.121983015,0.039232496,0.082750519,2.119443078,CLCC1,172.673027439491,-0.332434091699394,-0.380080358290968,0.137019684915531,-2.42617761020492,0.0152588006416017,0.14583972840541
2557,CLCN3,CLCN3,darkred,blue,0.155276159,0.043572232,0.111703927,-1.925117889,CLCN3,275.733364686278,0.291453148147784,0.336585442445416,0.141087331361099,2.06576412875681,0.0388507567120916,0.263318989675226
2567,CLEC11A,CLEC11A,skyblue3,black,0.07435106,0.079312914,-0.004961854,-2.793163624,CLEC11A,139.940411069086,0.419450110355342,0.49729577622804,0.150527277273309,2.78653887822442,0.00532742271454475,0.0693962527869025
2582,CLEC7A,CLEC7A,pink,tan,0.405976953,0.153806371,0.252170582,-1.140122491,CLEC7A,5294.65969637926,0.175295750802307,0.181504098918988,0.0752378842400593,2.32988676612697,0.0198121366544846,0.172825204881886
2584,CLIC1,CLIC1,darkolivegreen,blue,0.348577341,0.244621391,0.103955949,-5.001182509,CLIC1,14014.3974803489,0.222738696051864,0.225642345182422,0.0466536244320316,4.77430636447906,1.80327691669616e-06,9.12799516934429e-05
2585,CLIC1P1,CLIC1P1,darkolivegreen,blue,0.254291893,0.22030778,0.033984113,-5.170177215,CLIC1P1,332.154823202276,0.249373821520645,0.25325397367906,0.0508403593678833,4.90503656192051,9.34099381072915e-07,5.05990716682484e-05
2597,CLMN,CLMN,cyan,yellow,0.121353515,0.03364787,0.087705645,1.861205914,CLMN,793.363575284612,-0.376973216848599,-0.415051360088887,0.119452030348576,-3.15585441075002,0.0016002871689467,0.0274930185287373
2598,CLN3,CLN3,white,turquoise,0.139402297,0.1182708,0.021131497,-3.483896635,CLN3,168.218876887461,0.158736370807473,0.162369634465047,0.0612343486448691,2.59227662774811,0.00953430735663789,0.1053725383798
2615,CLU,CLU,yellow,brown,0.243050454,0.053485596,0.189564858,-2.999377268,CLU,473.760497453012,1.11775150788134,2.2160646459098,0.206918821592484,5.40188417505436,6.59445270441517e-08,4.43636487582511e-06
2626,CMKLR1,CMKLR1,turquoise,salmon,0.238440311,0.039278834,0.199161477,-2.371113974,CMKLR1,204.629538825776,0.519860755941465,0.71356360178973,0.184182219318202,2.82253497577488,0.00476456246677269,0.0643314654255605
2628,CMPK2,CMPK2,green,salmon,0.342834475,0.137996807,0.204837668,-10.47441037,CMPK2,2351.06549657754,2.24023188893722,2.87060255756035,0.17123672847601,13.0826599461171,4.13705553397026e-39,2.78317074712742e-36
2631,CMTM2,CMTM2,grey,blue,0.091202799,0.038314974,0.052887825,5.692615435,CMTM2,70.2861402324341,-0.796696713483618,-0.99228117682327,0.164344104551522,-4.8477352787173,1.24878885345836e-06,6.61002323321675e-05
2632,CMTM3,CMTM3,yellow,turquoise,0.199766871,0.09883089,0.100935981,3.748314116,CMTM3,3131.94242068561,-0.30883185979018,-0.321025068888447,0.0791152845178544,-3.90356758080652,9.47850673568734e-05,0.00292850752552236
2637,CMTR1,CMTR1,green,midnightblue,0.323911114,0.148056242,0.175854872,-6.627097965,CMTR1,758.490466654664,0.819206002363069,0.885243499479054,0.108808676770315,7.52886650843422,5.11826758613315e-14,7.46443849711936e-12
2639,CNBP,CNBP,darkgreen,black,0.312768014,0.252156892,0.060611122,-2.08304058,CNBP,9875.45919680218,0.102980774513185,0.104362556432803,0.0473122126853352,2.1766213979061,0.0295088272892675,0.225671651308278
2640,CNDP2,CNDP2,midnightblue,blue,0.357640447,0.219034379,0.138606068,-3.410208371,CNDP2,2097.82875782166,0.311530344254994,0.329860236724668,0.0948404318011718,3.28478411937329,0.0010206053857461,0.019910874948302
2642,CNFN,CNFN,grey60,blue,0.141212675,0.212243263,-0.071030588,4.374251926,CNFN,7.3783567073928,-0.914164444087861,-1.57692517527668,0.203503746406639,-4.49212587104508,7.0515723995935e-06,0.000303844095854385
2643,CNIH1,CNIH1,white,blue,0.134171984,0.266206133,-0.13203415,3.78638416,CNIH1,1253.23821283786,-0.258461302370091,-0.264691084523901,0.0627424990769314,-4.11939763593382,3.79864130217216e-05,0.00135884501469641
2644,CNIH4,CNIH4,yellow,greenyellow,0.296132071,0.02866554,0.267466531,-2.565996169,CNIH4,1297.57952952509,0.231327478715932,0.246586803509124,0.0997443677282126,2.31920341954808,0.0203840091505579,0.175809971395734
2645,CNN2,CNN2,grey,turquoise,0.089241287,0.167170279,-0.077928993,2.129634471,CNN2,2868.71249040541,-0.178953738696513,-0.187427064433909,0.085990804220551,-2.08107995172982,0.0374265885627024,0.258148950186131
2660,CNP,CNP,green,turquoise,0.372049768,0.265089545,0.106960224,-5.912010254,CNP,1308.49039600046,0.536580916203707,0.559020888285959,0.0812713002681454,6.60234196368606,4.04712619047817e-11,4.4422535106538e-09
2667,CNTRL,CNTRL,grey60,blue,0.15760282,0.040433035,0.117169785,-2.45674966,CNTRL,959.757124157116,0.289240808546205,0.31082118807527,0.105227488087737,2.74871912085405,0.00598286304933525,0.075164222225233
2669,COA1,COA1,green,turquoise,0.116689745,0.038560986,0.07812876,-5.652141165,COA1,363.870802044665,0.532886045526889,0.55503654050149,0.0810439362282907,6.5752734914777,4.85638205031423e-11,5.27499206558872e-09
2672,COA5,COA5,grey,grey,0.129096746,0.026353878,0.102742868,3.806961454,COA5,463.316697835466,-0.333873515697531,-0.347596983255195,0.0805865219169242,-4.14304411898702,3.42725980389052e-05,0.00124808101291896
2684,COIL,COIL,grey,tan,0.123156332,0.046948633,0.076207699,-1.917789546,COIL,289.933303839651,0.193251653505605,0.205480037522832,0.09792997591591,1.97336567989708,0.0484539148207883,0.300998284166174
2693,COMMD3,COMMD3,blue,blue,0.201254041,0.081065562,0.120188478,2.563567126,COMMD3,484.01177622489,-0.208193144193991,-0.214848579765862,0.0717085006025053,-2.90332586018006,0.00369222242449519,0.0528492097891882
2697,COMMD6,COMMD6,turquoise,black,0.214282729,0.281884285,-0.067601556,1.976204873,COMMD6,947.180233003911,-0.177574807244902,-0.184936543254112,0.0809189735924584,-2.19447676312903,0.0282011526721375,0.218881666906374
2711,COPS3,COPS3,grey,blue,0.117370156,0.096309805,0.021060351,2.688388201,COPS3,945.702947544149,-0.251847538486642,-0.264599707078194,0.0886377242700528,-2.84131322820674,0.00449281602928865,0.0612403126083757
2718,COPS9,COPS9,turquoise,black,0.313074397,0.193117613,0.119956784,3.132428744,COPS9,552.049248630905,-0.286019753381535,-0.30053732965768,0.0887415704248395,-3.22306391482876,0.00126827250858654,0.0233243590534146
2725,COQ4,COQ4,grey,grey,0.085512023,0.019867765,0.065644258,3.047865363,COQ4,283.058415118691,-0.310327373694835,-0.328001483907461,0.0934594275313767,-3.32045018776357,0.000898723955338257,0.0181090706169849
2733,CORO2A,CORO2A,saddlebrown,blue,0.237399548,0.042436974,0.194962574,-3.4101731,CORO2A,191.661596544316,0.558699220132657,0.699838072294505,0.16619986728782,3.36161050697543,0.000774893428743945,0.0161866100119317
2739,COX14,COX14,blue,black,0.126831271,0.036543726,0.090287544,1.98485159,COX14,844.514767667923,-0.135155566486088,-0.138810040316179,0.0662679079035017,-2.03953272046704,0.0413968890436408,0.273379392338546
2767,CPEB3,CPEB3,magenta,blue,0.111561187,0.037002024,0.074559163,-2.687055941,CPEB3,148.680345335103,0.412123206483449,0.477020919961393,0.141976597004767,2.90275450445971,0.00369896471423905,0.052873138530127
2782,CPSF4,CPSF4,grey,turquoise,0.134512789,0.038453516,0.096059273,2.17264042,CPSF4,193.608251369376,-0.272404185812449,-0.304648388787739,0.127321065051361,-2.13950602520142,0.0323947084769329,0.238472165649995
2785,CPT1A,CPT1A,pink,grey,0.155697664,0.016410152,0.139287513,2.609942188,CPT1A,360.086181235693,-0.347337622797052,-0.387295273903721,0.125859434658892,-2.75972654524007,0.0057849761887624,0.0732073291363106
2788,CPTP,CPTP,turquoise,red,0.561291838,0.218421381,0.342870457,1.774551036,CPTP,296.307105256682,-0.221182203642508,-0.239398593695481,0.109721191150845,-2.01585674856944,0.0438149574442051,0.282199177732828
2789,CPVL,CPVL,grey,blue,0.189586806,0.174267435,0.015319371,3.564288769,CPVL,21087.6305941708,-0.31760032790332,-0.331313907861214,0.0824405706511899,-3.8524760975649,0.000116929393820956,0.00350872303328927
2790,CR1,CR1,yellow,yellow,0.246732659,0.111431774,0.135300885,-1.983777645,CR1,652.945043962807,0.304868352739179,0.345016741509903,0.132770477892884,2.29620588535608,0.0216641122014424,0.183362443166023
2806,CREG1,CREG1,yellow,blue,0.406547767,0.441227636,-0.03467987,-3.555403339,CREG1,5564.6260147517,0.305171991624483,0.316492682614765,0.0768793658787996,3.96949152917815,7.20261672120462e-05,0.00234704018313629
2811,CRIP1,CRIP1,darkred,grey,0.088731997,0.037833019,0.050898977,2.422738496,CRIP1,280.615760498909,-0.346973304879477,-0.392656255280816,0.132671513856641,-2.61528111644524,0.00891540438337918,0.100286277462445
2813,CRIP3,CRIP3,grey,grey,0.072853506,0.017623539,0.055229966,2.545658099,CRIP3,25.8111624799424,-0.419596665674082,-0.676717907289348,0.200674695594769,-2.09092962334121,0.0365343731453991,0.255582111428452
2820,CRNKL1,CRNKL1,blue,blue,0.192673581,0.046286817,0.146386764,-2.786744143,CRNKL1,389.877808057294,0.319524121282978,0.344200770594991,0.106799565272156,2.99181106654074,0.00277327838765919,0.0424333974868909
2824,CRTAM,CRTAM,turquoise,salmon,0.307707142,0.029438213,0.278268929,-3.327392817,CRTAM,68.0500767998812,0.600371067844657,0.766909269316164,0.170770677497335,3.51565664927473,0.000438667889371494,0.0103841303437486
2825,CRTAP,CRTAP,darkred,grey,0.163464874,0.030732108,0.132732767,3.06751111,CRTAP,3053.41513519717,-0.231795427280447,-0.236237525701993,0.0562222872036793,-4.12283880306594,3.74231593497632e-05,0.00134315717811856
2840,CSDE1,CSDE1,lightgreen,brown,0.175047565,0.425855251,-0.250807686,1.843573381,CSDE1,4673.03530311374,-0.127134578115011,-0.130273142916444,0.0634656327159537,-2.00320350833046,0.045155449261193,0.287547143310589
2845,CSF3R,CSF3R,brown,blue,0.288434176,0.560342533,-0.271908357,2.105765335,CSF3R,12902.7242309935,-0.14425575759595,-0.148269776210137,0.0671757696316172,-2.14743736301094,0.0317584788035979,0.23528350815241
2851,CSNK1E,CSNK1E,skyblue,blue,0.086037151,0.063867028,0.022170123,3.15634521,CSNK1E,37.9259714643913,-0.613408735128395,-0.862794198561056,0.187300915466928,-3.27499058720141,0.00105665494297163,0.0203962151791422
2854,CSNK1G3,CSNK1G3,greenyellow,blue,0.138589866,0.051712879,0.086876987,2.176528572,CSNK1G3,352.346782789673,-0.250773549759696,-0.275399221473884,0.118074543185429,-2.12385788667309,0.0336820288026406,0.244496592648476
2862,CST3,CST3,lightyellow,grey,0.261291501,0.030779638,0.230511863,-4.243810853,CST3,27160.5816199367,0.204547659866908,0.208719095461583,0.057932319145562,3.53080392574924,0.000414298740346063,0.00992478180807816
2868,CSTF2T,CSTF2T,tan,pink,0.117638599,0.111950764,0.005687835,-3.323595345,CSTF2T,386.11555107166,0.475198435307559,0.540351594135985,0.134842310487469,3.52410481242622,0.000424916131572185,0.0101275724845005
2874,CTA-215D11.4,CTA-215D11.4,grey,grey,0.064872486,0.015837875,0.049034612,2.22753309,CTA-215D11.4,8.09732344158442,-0.319819971967879,-0.377268495604296,0.148403650944451,-2.15506808580869,0.0311565066680075,0.232641942914893
2881,CTA-29F11.1,CTA-29F11.1,darkred,yellow,0.090942403,0.037769872,0.053172531,2.296997386,CTA-29F11.1,86.620982205595,-0.363671391978099,-0.451671494845336,0.163812341411142,-2.22004880001895,0.0264154551741727,0.210211496291578
2888,CTA-384D8.34,CTA-384D8.34,green,grey,0.148103677,0.046495721,0.101607956,-5.368567533,CTA-384D8.34,14.245812915644,0.551079500679089,0.679304953284833,0.162150093916726,3.39857651246321,0.00067737513048048,0.0146604508419513
2889,CTA-384D8.35,CTA-384D8.35,green,blue,0.123499112,0.052962409,0.070536703,-5.132314961,CTA-384D8.35,37.3928274417837,0.908950529717606,1.17398353082953,0.173161868315197,5.24913792257711,1.52812635798242e-07,9.65729551385556e-06
2890,CTA-384D8.36,CTA-384D8.36,green,magenta,0.217983946,0.073874073,0.144109873,-8.325890351,CTA-384D8.36,75.4564891619367,1.14709843087789,1.35935517391326,0.150304350384631,7.63183785394399,2.31430407531214e-14,3.47228859644854e-12
2896,CTA-85E5.6,CTA-85E5.6,magenta,brown,0.224844857,0.096355933,0.128488924,5.268204594,CTA-85E5.6,108.844464350227,-0.430233224593597,-0.452952873932439,0.090332212935303,-4.76278849607875,1.90935937194193e-06,9.61828253667847e-05
2924,CTB-193M12.5,CTB-193M12.5,turquoise,blue,0.217548197,0.030735867,0.18681233,2.045354157,CTB-193M12.5,60.6362183689419,-0.274556316983406,-0.313248639105787,0.136078703122804,-2.01762884773845,0.0436299301434576,0.281442064071082
2928,CTB-31O20.2,CTB-31O20.2,skyblue,grey,0.146694136,0.036651557,0.110042579,3.73760729,CTB-31O20.2,123.004932364893,-0.535023315996527,-0.630346366968214,0.148157066519013,-3.61118999293811,0.000304795265746121,0.00776130069247296
2946,CTB-55O6.13,CTB-55O6.13,orange,turquoise,0.103957158,0.053128215,0.050828943,1.965163497,CTB-55O6.13,3.49250615607146,-0.474091416205982,-0.940437985247132,0.206916441430205,-2.29122158166391,0.0219506013629001,0.18507672169076
2952,CTB-63M22.1,CTB-63M22.1,green,brown,0.267530084,0.138593813,0.128936271,5.749664316,CTB-63M22.1,269.048531492914,-0.420157289837182,-0.437746713715762,0.0812577754453221,-5.17067182229107,2.332538897907e-07,1.43495866418438e-05
2953,CTB-75G16.1,CTB-75G16.1,grey,grey,0.065735763,0.024951684,0.040784079,4.313788032,CTB-75G16.1,30.6117698115115,-0.424746298509191,-0.457741997716855,0.107018089032985,-3.96892060349047,7.2198930915564e-05,0.00234899953860232
2954,CTB-79E8.3,CTB-79E8.3,black,black,0.194930132,0.158864127,0.036066005,4.82370024,CTB-79E8.3,54.8611420872387,-0.362917640141889,-0.382070807147945,0.0903053285447784,-4.01878433964098,5.84991837477081e-05,0.0019741108043017
2962,CTBP1-AS2,CTBP1-AS2,grey60,blue,0.109764425,0.063095162,0.046669262,-2.30614979,CTBP1-AS2,108.728281435379,0.287806557377206,0.3307510057882,0.139145656687596,2.06838333461876,0.0386039910570064,0.262496637928073
2967,CTBS,CTBS,red,lightyellow,0.189195133,0.207471645,-0.018276511,-2.227426733,CTBS,1240.85584231331,0.143057906776282,0.147074360527703,0.0674601085714957,2.12062965514896,0.0339529805111977,0.245864377972579
2973,CTC-246B18.10,CTC-246B18.10,grey,grey,0.066830677,0.035028427,0.031802249,3.96941281,CTC-246B18.10,8.88346743900196,-0.662299464599586,-0.851603555572677,0.171468823733628,-3.86250660719787,0.000112229528948195,0.00340195759624216
2986,CTC-308K20.3,CTC-308K20.3,midnightblue,grey,0.170620552,0.022375625,0.148244927,-2.95424664,CTC-308K20.3,30.4846698770785,0.354208640748911,0.392846887718982,0.12329380506588,2.87288270939198,0.00406745094871024,0.0569688982776038
3009,CTC-428G20.6,CTC-428G20.6,grey,pink,0.095022162,0.071851794,0.023170367,2.638213486,CTC-428G20.6,24.1369560245256,-0.473940822608633,-0.810743286841751,0.20376470684942,-2.3259220398696,0.0200227100319459,0.173771792640962
3025,CTC-451P13.1,CTC-451P13.1,magenta,brown,0.378496335,0.241532969,0.136963366,6.229944288,CTC-451P13.1,183.591134929605,-0.499047125269114,-0.52709378327059,0.0928840546307123,-5.37279651769318,7.75247975973095e-08,5.16543020412744e-06
3031,CTC-470C15.1,CTC-470C15.1,darkmagenta,blue,0.096937454,0.074383372,0.022554082,2.141158093,CTC-470C15.1,36.6444357111057,-0.201861352583675,-0.214081203027828,0.0959805762039009,-2.10314795521587,0.0354528380940602,0.251229676674015
3037,CTC-490G23.2,CTC-490G23.2,paleturquoise,red,0.167367815,0.025975416,0.141392399,3.112224891,CTC-490G23.2,44.5856270988927,-0.568107192734564,-1.5017669148612,0.202007340435487,-2.81230964929214,0.00491871268020029,0.0655880773309317
3039,CTC-499J9.1,CTC-499J9.1,lightcyan,blue,0.148753148,0.120768768,0.02798438,-3.086159274,CTC-499J9.1,17.4021916885216,0.377412383067954,0.410191138951953,0.112353914578903,3.35913870453448,0.000781858134906647,0.0162893620414367
3064,CTC-575D19.1,CTC-575D19.1,magenta,brown,0.145385229,0.360307313,-0.214922084,4.04383764,CTC-575D19.1,317.102569942907,-0.351065915723564,-0.368627968225737,0.0881559304486371,-3.98232897023425,6.82432312002466e-05,0.00224836111639991
3067,CTD-2002H8.2,CTD-2002H8.2,lightcyan,grey,0.091378751,0.019517527,0.071861224,2.585976704,CTD-2002H8.2,17.0183799536265,-0.445379042912609,-0.584936578535517,0.176162954192266,-2.52822192358626,0.0114641861555418,0.120567625957551
3080,CTD-2013N17.1,CTD-2013N17.1,darkgrey,brown,0.226602472,0.081076391,0.145526082,4.24652,CTD-2013N17.1,60.5065700650334,-0.321021533896742,-0.333853070974943,0.079622395295527,-4.03179950446399,5.53513991570041e-05,0.00188005444530834
3088,CTD-2017D11.1,CTD-2017D11.1,brown,turquoise,0.26288215,0.041654638,0.221227512,2.513072175,CTD-2017D11.1,28.6941709213968,-0.507501711499113,-0.913783995674621,0.205500725261903,-2.46958598736,0.0135269504504537,0.134847712667495
3110,CTD-2047H16.3,CTD-2047H16.3,lightyellow,green,0.094385894,0.053333443,0.041052452,-2.484441949,CTD-2047H16.3,47.4010515748685,0.246730197360938,0.265856820121641,0.107033260906269,2.30517313283583,0.0211568789436534,0.180239669268747
3123,CTD-2095E4.5,CTD-2095E4.5,green,purple,0.096993402,0.022854652,0.07413875,-6.080114142,CTD-2095E4.5,69.2743386100903,1.1196547111855,1.44989631326665,0.173677889587851,6.44673143969284,1.14288039140058e-10,1.19173852813295e-08
3131,CTD-2145A24.4,CTD-2145A24.4,orange,tan,0.112337855,0.074415468,0.037922386,2.247026011,CTD-2145A24.4,3.34410847762355,-0.455355806688665,-1.19137323544137,0.202273890212689,-2.25118430366797,0.0243738666303485,0.199105753457077
3135,CTD-2161E19.1,CTD-2161E19.1,grey,brown,0.093502131,0.108917838,-0.015415706,2.970683965,CTD-2161E19.1,34.8701887969076,-0.303002401790524,-0.322741469108044,0.0990883400081132,-3.05790168415088,0.00222892690985035,0.0357825555131582
3140,CTD-2192J16.15,CTD-2192J16.15,magenta,brown,0.305145054,0.456150383,-0.151005329,6.01336948,CTD-2192J16.15,406.943104586539,-0.386974309230566,-0.400568003629473,0.0749365920214506,-5.16402332681201,2.41697556413103e-07,1.47386039151908e-05
3151,CTD-2213F21.1,CTD-2213F21.1,magenta,brown,0.342463082,0.389813347,-0.047350264,2.645050286,CTD-2213F21.1,22.5817083849943,-0.271912687719971,-0.296331136935704,0.113819656030948,-2.38897829427666,0.0168953005140824,0.156114972184842
3158,CTD-2240E14.4,CTD-2240E14.4,green,turquoise,0.137717286,0.092212947,0.045504339,-7.905310521,CTD-2240E14.4,8.69482033537041,0.573794644979636,0.836076628469843,0.192114124467258,2.98673846376886,0.00281970833541731,0.0429547241308458
3164,CTD-2260A17.1,CTD-2260A17.1,red,brown,0.118473442,0.115485573,0.002987869,-2.051774015,CTD-2260A17.1,15.5540442485792,0.471959049719341,0.810188065158514,0.204157329005314,2.3117418905253,0.0207919114125201,0.178332755194083
3170,CTD-2270L9.4,CTD-2270L9.4,darkolivegreen,grey,0.165903071,0.015554591,0.150348481,2.38716338,CTD-2270L9.4,10.5795463142219,-0.45368200875457,-0.581745351342444,0.171355122147419,-2.6476127650521,0.00810623195911596,0.0941288794584428
3171,CTD-2270N23.1,CTD-2270N23.1,magenta,brown,0.130900329,0.218431821,-0.087531492,2.260643861,CTD-2270N23.1,46.6814959460076,-0.201565777400329,-0.212405314220962,0.0910350390165784,-2.21415599507375,0.02681804980503,0.212173910729856
3173,CTD-2270P14.2,CTD-2270P14.2,green,tan,0.109755908,0.032357966,0.077397942,-2.261209132,CTD-2270P14.2,78.1051999484417,0.38146828958053,0.499489931406906,0.175905062396323,2.16860324759195,0.0301128184121739,0.22836466472214
3175,CTD-2283N19.1,CTD-2283N19.1,lightcyan,green,0.171537833,0.086693761,0.084844073,-4.653739114,CTD-2283N19.1,14.7808612589547,0.560586825127079,0.625245984558668,0.126044315054897,4.44753755758777,8.68602755268517e-06,0.000363020249721942
3180,CTD-2290C23.1,CTD-2290C23.1,orange,brown,0.157481536,0.126151309,0.031330227,1.868104547,CTD-2290C23.1,8.18728282735519,-0.310455081509174,-0.36803460265091,0.150256379322865,-2.06616905657017,0.0388125195259508,0.26314534938677
3233,CTD-2521M24.6,CTD-2521M24.6,green,grey,0.160225734,0.05071915,0.109506585,-7.709278332,CTD-2521M24.6,4.08964005517564,0.569876354036479,0.879174243668243,0.197659522480764,2.88312117161944,0.0039375594357566,0.0554850013734486
3259,CTD-2561J22.1,CTD-2561J22.1,grey,grey,0.087824317,0.017938902,0.069885415,4.994220316,CTD-2561J22.1,7.60036158408842,-0.7157606175329,-0.886719953937561,0.162800504504493,-4.39655036519341,1.09984849228191e-05,0.000450635369480141
3260,CTD-2561J22.5,CTD-2561J22.5,royalblue,grey,0.190575258,0.036008652,0.154566607,-3.18943117,CTD-2561J22.5,22.8514191725964,0.301393587814397,0.325693524162112,0.108889713814367,2.76787932722651,0.00564223427601756,0.071749265747772
3287,CTD-2647E9.3,CTD-2647E9.3,turquoise,black,0.126637348,0.028271928,0.09836542,-3.163944512,CTD-2647E9.3,28.9880432794662,0.67377301107526,0.904131920322877,0.180407826732468,3.73472162088854,0.000187922941326264,0.00522551058847897
3290,CTD-2653D5.1,CTD-2653D5.1,black,red,0.116584498,0.148689948,-0.03210545,3.150389599,CTD-2653D5.1,30.3505547565278,-0.297254573887318,-0.336926265829443,0.133392924168189,-2.22841335656247,0.025852963232416,0.207052053844868
3295,CTD-3014M21.1,CTD-3014M21.1,plum1,darkred,0.13207888,0.070864523,0.061214357,2.486195527,CTD-3014M21.1,597.764436235864,-0.543483862623021,-0.750072793623226,0.184656544447617,-2.94321473549071,0.00324823025305624,0.0479079504437679
3333,CTDSP2,CTDSP2,darkred,lightyellow,0.124888978,0.155412415,-0.030523437,2.491909333,CTDSP2,1508.96466789492,-0.288291389150693,-0.297154475967258,0.0704014599487719,-4.09496322037171,4.22235412166212e-05,0.00148996946205183
